War,Start Date,End Date,Participant,Location,Casualties,Cause,Effect
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Hungary,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Hungary,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Finland,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Finland,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Nazi Germany,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Nazi Germany,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Soviet Union,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Soviet Union,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Slovak Republic,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Slovak Republic,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Yugoslav Partisans,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Yugoslav Partisans,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Kingdom of Romania,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Kingdom of Romania,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Allies of World War II,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Allies of World War II,Central Europe,,racism,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Hungary,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Hungary,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Finland,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Finland,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Nazi Germany,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Nazi Germany,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Soviet Union,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Soviet Union,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Slovak Republic,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Slovak Republic,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Yugoslav Partisans,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Yugoslav Partisans,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Kingdom of Romania,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Kingdom of Romania,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Allies of World War II,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Allies of World War II,Soviet Union,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Hungary,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Hungary,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Finland,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Finland,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Nazi Germany,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Nazi Germany,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Soviet Union,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Soviet Union,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Slovak Republic,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Slovak Republic,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Yugoslav Partisans,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Yugoslav Partisans,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Kingdom of Romania,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Kingdom of Romania,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Allies of World War II,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Allies of World War II,Balkans,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Hungary,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Hungary,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Finland,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Finland,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Nazi Germany,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Nazi Germany,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Soviet Union,Eastern Europe,,Operation Barbarossa,Iron Curtain
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Soviet Union,Eastern Europe,,Operation Barbarossa,Iron Curtain
Apache Wars,1849-01-01T00:00:00Z,1924-01-01T00:00:00Z,Apacheria,Southwestern United States,,,
First Servile War,-0134-01-01T00:00:00Z,-0131-01-01T00:00:00Z,,Sicily,,,
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Russia,Georgia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Georgia,Georgia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,South Ossetia,Georgia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Republic of Abkhazia,Georgia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Russia,South Ossetia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Georgia,South Ossetia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,South Ossetia,South Ossetia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Republic of Abkhazia,South Ossetia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Russia,Republic of Abkhazia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Georgia,Republic of Abkhazia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,South Ossetia,Republic of Abkhazia,229,,Russia
Russo-Georgian War,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,Republic of Abkhazia,Republic of Abkhazia,229,,Russia
Sino-Vietnamese War,1979-02-17T00:00:00Z,1979-03-16T00:00:00Z,People's Republic of China,North Vietnam,,,
Sino-Vietnamese War,1979-02-17T00:00:00Z,1979-03-16T00:00:00Z,Vietnam,North Vietnam,,,
Byzantine–Ottoman Wars,1265-01-01T00:00:00Z,1479-01-01T00:00:00Z,,Anatolia,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Grand Duchy of Lithuania,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Denmark–Norway,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Habsburg monarchy,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Brandenburg-Prussia,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Crimean Khanate,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Dutch Republic,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Kingdom of Hungary,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Wallachia,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Polish–Lithuanian Commonwealth,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Tsardom of Russia,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Cossack Hetmanate,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Swedish Empire,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Principality of Transylvania,Polish–Lithuanian Commonwealth,,,
Deluge,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,Principality of Moldavia,Polish–Lithuanian Commonwealth,,,
First Russo-Turkish War,1568-01-01T00:00:00Z,1570-01-01T00:00:00Z,Ottoman Empire,Astrakhan,,,
First Russo-Turkish War,1568-01-01T00:00:00Z,1570-01-01T00:00:00Z,Tsardom of Russia,Astrakhan,,,
Russo-Polish War,1654-01-01T00:00:00Z,1667-01-01T00:00:00Z,Crimean Khanate,Europe,,,
Russo-Polish War,1654-01-01T00:00:00Z,1667-01-01T00:00:00Z,Polish–Lithuanian Commonwealth,Europe,,,
Russo-Polish War,1654-01-01T00:00:00Z,1667-01-01T00:00:00Z,Tsardom of Russia,Europe,,,
Russo-Polish War,1654-01-01T00:00:00Z,1667-01-01T00:00:00Z,Cossack Hetmanate,Europe,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,France,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Algeria,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Chad,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Mali,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Tunisia,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Libya,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Mauritania,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Niger,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Boko Haram,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Salafist Group for Preaching and Combat,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Movement for Oneness and Jihad in West Africa,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Ansar Dine,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Islamic State,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,al-Qaeda in the Islamic Maghreb,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Salafia Jihadia,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Ansar al-Sharia,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,United Nations Multidimensional Integrated Stabilization Mission in Mali,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Ansar al-Sharia (Tunisia),Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Chaambi Operations,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Al-Mourabitoun,Maghreb,,,
Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,,Jama'at Nasr al-Islam wal Muslimin,Maghreb,,,
Third Carnatic War,1756-01-01T00:00:00Z,1763-01-01T00:00:00Z,,,,,
Cambodian–Vietnamese War,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,Thailand,Cambodia,,,
Cambodian–Vietnamese War,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,Vietnam,Cambodia,,,
Cambodian–Vietnamese War,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,Democratic Kampuchea,Cambodia,,,
Cambodian–Vietnamese War,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,People's Republic of Kampuchea,Cambodia,,,
Cambodian–Vietnamese War,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,Coalition Government of Democratic Kampuchea,Cambodia,,,
Cambodian–Vietnamese War,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,Kampuchean United Front for National Salvation,Cambodia,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Republic of Venice,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Holy Roman Empire,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of France,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Republic of Florence,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Duchy of Milan,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Papal States,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of England,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of Navarre,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of Scotland,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Old Swiss Confederacy,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Duchy of Ferrara,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Catholic Monarchy,Iberian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Republic of Venice,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Holy Roman Empire,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of France,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Republic of Florence,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Duchy of Milan,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Papal States,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of England,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of Navarre,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of Scotland,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Old Swiss Confederacy,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Duchy of Ferrara,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Catholic Monarchy,Kingdom of France,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Republic of Venice,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Holy Roman Empire,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of France,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Republic of Florence,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Duchy of Milan,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Papal States,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of England,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of Navarre,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Kingdom of Scotland,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Old Swiss Confederacy,Italian Peninsula,,,
War of the League of Cambrai,1508-02-01T00:00:00Z,1516-12-01T00:00:00Z,Duchy of Ferrara,Italian Peninsula,,,
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Francoist Spain,Soviet Union,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Francoist Spain,Soviet Union,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Fascist Italy,Soviet Union,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Fascist Italy,Soviet Union,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Spanish Republican government in exile,Balkans,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Spanish Republican government in exile,Balkans,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Francoist Spain,Balkans,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Francoist Spain,Balkans,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Fascist Italy,Balkans,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Fascist Italy,Balkans,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Spanish Republican government in exile,Eastern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Spanish Republican government in exile,Eastern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Francoist Spain,Eastern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Francoist Spain,Eastern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Fascist Italy,Eastern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Fascist Italy,Eastern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Spanish Republican government in exile,Northern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Spanish Republican government in exile,Northern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Francoist Spain,Northern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Francoist Spain,Northern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Fascist Italy,Northern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Fascist Italy,Northern Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Spanish Republican government in exile,Central Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Spanish Republican government in exile,Central Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Francoist Spain,Central Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Francoist Spain,Central Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1945-05-07T00:00:00Z,Fascist Italy,Central Europe,,Lebensraum,Socialist Republic of Romania
Eastern Front,1941-06-22T00:00:00Z,1955-01-21T00:00:00Z,Fascist Italy,Central Europe,,Lebensraum,Socialist Republic of Romania
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Canada,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Norway,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Spain,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,United States,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Belgium,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Luxembourg,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Denmark,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Italy,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Turkey,Kosovo,,,
Kosovo War,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,Portugal,Kosovo,,,
